"연령별","시점",부산광역시,부산광역시,부산광역시,기장군,기장군,기장군,대구광역시,대구광역시,대구광역시,달성군,달성군,달성군,인천광역시,인천광역시,인천광역시,강화군,강화군,강화군,옹진군,옹진군,옹진군,울산광역시,울산광역시,울산광역시,울주군,울주군,울주군,세종특별자치시,세종특별자치시,세종특별자치시,세종시,세종시,세종시,경기도,경기도,경기도,평택시,평택시,평택시,남양주시,남양주시,남양주시,용인시,용인시,용인시,파주시,파주시,파주시,이천시,이천시,이천시,안성시,안성시,안성시,김포시,김포시,김포시,화성시,화성시,화성시,광주시,광주시,광주시,양주시,양주시,양주시,포천시,포천시,포천시,여주시,여주시,여주시,연천군,연천군,연천군,가평군,가평군,가평군,양평군,양평군,양평군,강원도,강원도,강원도,춘천시,춘천시,춘천시,원주시,원주시,원주시,강릉시,강릉시,강릉시,삼척시,삼척시,삼척시,홍천군,홍천군,홍천군,횡성군,횡성군,횡성군,영월군,영월군,영월군,평창군,평창군,평창군,정선군,정선군,정선군,철원군,철원군,철원군,화천군,화천군,화천군,양구군,양구군,양구군,인제군,인제군,인제군,고성군,고성군,고성군,양양군,양양군,양양군,충청북도,충청북도,충청북도,청주시,청주시,청주시,충주시,충주시,충주시,제천시,제천시,제천시,보은군,보은군,보은군,옥천군,옥천군,옥천군,영동군,영동군,영동군,증평군,증평군,증평군,진천군,진천군,진천군,괴산군,괴산군,괴산군,음성군,음성군,음성군,단양군,단양군,단양군,충청남도,충청남도,충청남도,천안시,천안시,천안시,공주시,공주시,공주시,보령시,보령시,보령시,아산시,아산시,아산시,서산시,서산시,서산시,논산시,논산시,논산시,계룡시,계룡시,계룡시,당진시,당진시,당진시,금산군,금산군,금산군,부여군,부여군,부여군,서천군,서천군,서천군,청양군,청양군,청양군,홍성군,홍성군,홍성군,예산군,예산군,예산군,태안군,태안군,태안군,전라북도,전라북도,전라북도,군산시,군산시,군산시,익산시,익산시,익산시,정읍시,정읍시,정읍시,남원시,남원시,남원시,김제시,김제시,김제시,완주군,완주군,완주군,진안군,진안군,진안군,무주군,무주군,무주군,장수군,장수군,장수군,임실군,임실군,임실군,순창군,순창군,순창군,고창군,고창군,고창군,부안군,부안군,부안군,전라남도,전라남도,전라남도,여수시,여수시,여수시,순천시,순천시,순천시,나주시,나주시,나주시,광양시,광양시,광양시,담양군,담양군,담양군,곡성군,곡성군,곡성군,구례군,구례군,구례군,고흥군,고흥군,고흥군,보성군,보성군,보성군,화순군,화순군,화순군,장흥군,장흥군,장흥군,강진군,강진군,강진군,해남군,해남군,해남군,영암군,영암군,영암군,무안군,무안군,무안군,함평군,함평군,함평군,영광군,영광군,영광군,장성군,장성군,장성군,완도군,완도군,완도군,진도군,진도군,진도군,신안군,신안군,신안군,경상북도,경상북도,경상북도,포항시,포항시,포항시,경주시,경주시,경주시,김천시,김천시,김천시,안동시,안동시,안동시,구미시,구미시,구미시,영주시,영주시,영주시,영천시,영천시,영천시,상주시,상주시,상주시,문경시,문경시,문경시,경산시,경산시,경산시,군위군,군위군,군위군,의성군,의성군,의성군,청송군,청송군,청송군,영양군,영양군,영양군,영덕군,영덕군,영덕군,청도군,청도군,청도군,고령군,고령군,고령군,성주군,성주군,성주군,칠곡군,칠곡군,칠곡군,예천군,예천군,예천군,봉화군,봉화군,봉화군,울진군,울진군,울진군,울릉군,울릉군,울릉군,경상남도,경상남도,경상남도,창원시,창원시,창원시,진주시,진주시,진주시,통영시,통영시,통영시,사천시,사천시,사천시,김해시,김해시,김해시,밀양시,밀양시,밀양시,거제시,거제시,거제시,양산시,양산시,양산시,의령군,의령군,의령군,함안군,함안군,함안군,창녕군,창녕군,창녕군,고성군,고성군,고성군,남해군,남해군,남해군,하동군,하동군,하동군,산청군,산청군,산청군,함양군,함양군,함양군,거창군,거창군,거창군,합천군,합천군,합천군,제주특별자치도,제주특별자치도,제주특별자치도,제주시,제주시,제주시,서귀포시,서귀포시,서귀포시
"연령별","시점",귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명),귀농가구원수 (명),귀농인수 (명),동반가구원수 (명)
"30대이하","2018",8,X,5,8,X,5,44,10,34,44,10,34,31,6,25,29,6,23,X,0,X,35,12,23,35,12,23,27,10,17,27,10,17,433,146,287,26,15,11,22,8,14,37,8,29,21,8,13,42,13,29,44,14,30,23,10,13,65,23,42,25,7,18,18,10,8,25,6,19,33,7,26,17,9,8,5,X,4,30,7,23,311,96,215,41,9,32,37,11,26,34,8,26,8,X,6,34,9,25,16,4,12,25,8,17,23,9,14,15,6,9,15,8,7,14,4,10,X,0,X,14,7,7,15,X,13,17,9,8,241,64,177,38,10,28,61,10,51,11,X,8,20,7,13,24,8,16,28,8,20,7,X,5,8,4,4,19,5,14,16,6,10,9,X,8,423,156,267,28,14,14,29,10,19,35,12,23,41,13,28,39,14,25,42,11,31,6,0,6,18,10,8,28,9,19,48,19,29,18,7,11,23,8,15,28,13,15,17,8,9,23,8,15,596,178,418,18,6,12,45,13,32,63,21,42,61,15,46,48,24,24,78,15,63,20,6,14,24,8,16,15,7,8,20,8,12,62,16,46,103,29,74,39,10,29,746,252,494,23,6,17,42,11,31,60,20,40,14,4,10,53,16,37,29,13,16,12,X,10,39,17,22,48,17,31,24,10,14,33,12,21,46,14,32,35,13,22,47,15,32,56,23,33,38,10,28,27,8,19,37,9,28,20,8,12,37,13,24,26,11,15,693,242,451,40,10,30,55,15,40,33,13,20,36,15,21,54,21,33,27,8,19,32,14,18,48,26,22,26,7,19,41,15,26,27,7,20,55,17,38,20,7,13,11,7,4,14,4,10,22,5,17,7,X,4,39,16,23,23,4,19,40,19,21,23,4,19,19,5,14,X,0,X,511,148,363,20,6,14,33,12,21,21,6,15,26,10,16,26,11,15,47,15,32,21,7,14,28,5,23,27,7,20,10,4,6,41,6,35,16,6,10,17,4,13,20,5,15,36,12,24,34,8,26,55,14,41,33,10,23,134,42,92,78,20,58,56,22,34
"30대이하","2019",5,4,X,5,4,X,53,14,39,53,14,39,25,9,16,24,8,16,X,X,0,11,6,5,11,6,5,18,7,11,18,7,11,307,117,190,24,13,11,21,6,15,36,7,29,19,11,8,28,13,15,19,6,13,17,X,15,37,16,21,5,5,0,9,X,6,23,11,12,17,7,10,5,X,X,9,X,6,38,11,27,272,88,184,19,X,16,50,11,39,24,6,18,11,5,6,31,11,20,25,4,21,12,5,7,21,7,14,14,8,6,13,8,5,16,X,13,10,6,4,8,4,4,10,4,6,8,X,5,247,81,166,58,19,39,28,6,22,10,X,7,25,8,17,14,X,13,24,4,20,5,X,X,15,9,6,46,17,29,15,9,6,7,X,4,321,128,193,16,7,9,28,12,16,27,8,19,34,9,25,27,14,13,42,19,23,4,X,X,22,5,17,15,5,10,27,13,14,12,6,6,15,9,6,26,7,19,8,6,X,18,7,11,419,160,259,14,6,8,42,12,30,40,19,21,44,18,26,37,14,23,44,17,27,22,9,13,7,4,X,20,9,11,20,10,10,28,12,16,63,18,45,38,12,26,638,244,394,14,4,10,43,11,32,52,21,31,14,4,10,45,21,24,27,14,13,16,6,10,48,21,27,27,11,16,30,8,22,35,9,26,30,10,20,42,26,16,42,16,26,37,13,24,18,11,7,31,11,20,29,6,23,17,6,11,13,6,7,28,9,19,595,205,390,46,12,34,62,13,49,42,10,32,33,12,21,42,18,24,16,6,10,43,15,28,34,18,16,23,5,18,16,8,8,6,X,5,52,19,33,17,8,9,6,X,X,15,6,9,51,16,35,13,X,10,21,7,14,13,9,4,26,9,17,12,5,7,6,X,4,0,0,0,419,118,301,17,6,11,25,10,15,17,X,14,19,4,15,30,7,23,20,11,9,20,5,15,15,X,13,18,4,14,15,5,10,68,16,52,12,4,8,18,5,13,18,5,13,30,11,19,14,X,12,26,9,17,37,9,28,83,31,52,48,20,28,35,11,24
"30대이하","2020",24,7,17,24,7,17,33,11,22,33,11,22,28,13,15,22,11,11,6,X,4,20,6,14,20,6,14,28,12,16,28,12,16,553,165,388,45,14,31,28,11,17,50,13,37,17,6,11,30,15,15,21,9,12,45,6,39,59,23,36,33,12,21,19,4,15,20,7,13,33,16,17,11,6,5,8,X,5,134,20,114,249,78,171,21,4,17,48,9,39,19,5,14,6,X,4,32,13,19,15,8,7,6,X,5,17,8,9,18,5,13,7,X,6,11,X,9,15,7,8,11,4,7,10,8,X,13,X,12,245,97,148,35,13,22,42,22,20,10,X,8,20,7,13,35,9,26,27,11,16,X,X,X,13,5,8,37,17,20,19,8,11,5,X,X,397,162,235,26,11,15,25,12,13,21,7,14,44,12,32,37,14,23,58,30,28,13,5,8,29,8,21,24,11,13,35,19,16,12,8,4,17,5,12,19,5,14,12,9,X,25,6,19,440,201,239,16,6,10,43,16,27,43,20,23,48,25,23,55,28,27,46,19,27,26,11,15,17,6,11,15,4,11,31,21,10,20,6,14,28,15,13,52,24,28,648,268,380,17,5,12,50,13,37,45,21,24,11,X,10,35,11,24,20,8,12,14,5,9,44,15,29,31,17,14,27,17,10,20,13,7,20,5,15,50,26,24,40,21,19,93,32,61,16,9,7,31,12,19,24,15,9,13,X,10,22,10,12,25,9,16,567,187,380,25,6,19,31,7,24,46,9,37,48,16,32,21,9,12,28,9,19,26,14,12,49,15,34,23,10,13,16,5,11,16,5,11,39,17,22,27,11,16,12,X,11,9,X,7,24,7,17,8,X,6,41,13,28,16,10,6,36,10,26,16,4,12,10,5,5,0,0,0,357,128,229,18,8,10,27,9,18,12,4,8,11,4,7,31,12,19,28,12,16,6,X,X,11,X,8,13,7,6,11,X,8,34,10,24,14,4,10,19,8,11,32,8,24,30,10,20,20,7,13,15,6,9,25,10,15,110,35,75,67,19,48,43,16,27
"40대","2018",9,6,X,9,6,X,21,11,10,21,11,10,26,19,7,24,17,7,X,X,0,13,8,5,13,8,5,17,14,X,17,14,X,198,151,47,9,7,X,13,9,4,22,18,4,8,7,X,21,13,8,18,11,7,6,5,X,21,18,X,20,15,5,4,X,X,11,9,X,12,11,X,8,6,X,5,5,0,20,15,5,197,155,42,19,14,5,20,13,7,15,12,X,5,5,0,19,15,4,23,16,7,15,11,4,16,15,X,8,8,0,11,9,X,15,12,X,5,5,0,5,5,0,14,10,4,7,5,X,159,129,30,19,16,X,25,17,8,11,9,X,18,17,X,18,14,4,24,18,6,4,X,X,4,4,0,10,9,X,21,19,X,5,X,X,254,198,56,10,9,X,21,17,4,17,14,X,17,16,X,14,9,5,33,28,5,X,X,X,12,8,4,24,22,X,28,18,10,12,9,X,32,23,9,11,7,4,11,9,X,9,7,X,350,263,87,11,8,X,30,23,7,38,28,10,38,28,10,28,23,5,42,30,12,19,16,X,10,4,6,9,7,X,12,11,X,22,14,8,69,50,19,22,21,X,489,390,99,13,8,5,32,25,7,39,31,8,12,9,X,30,22,8,22,16,6,6,4,X,31,26,5,27,22,5,20,19,X,23,19,4,23,19,4,29,23,6,32,26,6,22,17,5,27,25,X,14,11,X,38,31,7,12,7,5,16,12,4,21,18,X,454,345,109,15,12,X,24,19,5,31,22,9,29,22,7,18,13,5,16,12,4,30,29,X,30,27,X,17,15,X,15,11,4,19,12,7,35,22,13,25,22,X,9,6,X,9,5,4,20,16,4,14,7,7,28,23,5,15,10,5,31,23,8,14,9,5,8,6,X,X,X,0,334,256,78,11,10,X,25,21,4,7,6,X,21,17,4,6,4,X,39,29,10,9,8,X,14,10,4,18,12,6,11,8,X,33,24,9,13,12,X,16,11,5,24,18,6,24,17,7,16,13,X,27,20,7,20,16,4,92,83,9,54,46,8,38,37,X
"40대","2019",0,0,0,0,0,0,17,13,4,17,13,4,18,14,4,13,10,X,5,4,X,5,4,X,5,4,X,17,14,X,17,14,X,182,146,36,10,8,X,9,9,0,15,14,X,10,6,4,15,12,X,18,14,4,9,8,X,24,17,7,X,X,X,5,5,0,9,7,X,10,8,X,9,8,X,X,X,X,33,26,7,174,135,39,12,8,4,19,12,7,21,12,9,8,5,X,17,15,X,21,15,6,14,14,0,11,11,0,9,8,X,7,5,X,8,7,X,5,4,X,6,6,0,10,8,X,6,5,X,137,109,28,18,15,X,25,20,5,8,7,X,11,9,X,15,14,X,17,14,X,X,X,X,6,4,X,28,18,10,4,4,0,X,X,0,215,177,38,7,5,X,15,10,5,14,12,X,12,8,4,16,13,X,36,32,4,X,X,X,18,15,X,8,8,0,17,13,4,5,5,0,10,9,X,20,15,5,16,16,0,19,15,4,317,260,57,12,11,X,30,24,6,32,27,5,38,32,6,31,28,X,31,23,8,22,16,6,11,10,X,13,9,4,14,13,X,13,9,4,47,36,11,23,22,X,390,327,63,13,12,X,19,15,4,34,30,4,12,11,X,25,21,4,12,8,4,5,5,0,35,28,7,23,18,5,19,17,X,13,12,X,8,6,X,30,25,5,22,20,X,22,19,X,13,10,X,23,18,5,22,17,5,9,8,X,10,10,0,21,17,4,398,317,81,28,23,5,18,15,X,37,26,11,20,16,4,19,15,4,11,10,X,29,26,X,31,24,7,13,11,X,11,9,X,7,6,X,24,15,9,21,18,X,7,6,X,10,8,X,17,16,X,16,10,6,26,21,5,6,4,X,27,22,5,17,13,4,X,X,0,0,0,0,224,173,51,15,12,X,13,11,X,9,8,X,11,10,X,5,5,0,16,15,X,14,10,4,8,X,5,7,6,X,7,5,X,21,15,6,8,7,X,7,4,X,19,15,4,9,6,X,16,13,X,18,13,5,21,15,6,73,63,10,39,33,6,34,30,4
"40대","2020",7,6,X,7,6,X,9,6,X,9,6,X,20,15,5,15,12,X,5,X,X,15,15,0,15,15,0,18,14,4,18,14,4,201,155,46,26,17,9,15,12,X,9,9,0,9,7,X,17,14,X,15,10,5,15,13,X,17,12,5,18,12,6,8,5,X,16,14,X,13,12,X,4,4,0,6,5,X,13,9,4,154,122,32,14,12,X,22,13,9,12,11,X,5,4,X,14,12,X,6,5,X,7,6,X,11,10,X,13,9,4,4,4,0,9,7,X,10,6,4,6,5,X,12,12,0,9,6,X,144,108,36,21,14,7,10,8,X,8,6,X,8,7,X,18,15,X,22,20,X,6,4,X,10,7,X,23,15,8,11,7,4,7,5,X,236,195,41,11,9,X,15,13,X,16,14,X,18,15,X,12,10,X,25,19,6,5,X,X,9,7,X,24,21,X,19,15,4,16,14,X,21,20,X,17,13,4,11,10,X,17,13,4,292,240,52,13,11,X,33,24,9,29,26,X,23,17,6,31,26,5,38,32,6,6,4,X,15,13,X,14,12,X,12,11,X,18,15,X,32,26,6,28,23,5,454,382,72,6,6,0,19,13,6,24,21,X,7,5,X,27,23,4,12,12,0,11,9,X,33,27,6,21,17,4,32,27,5,21,16,5,23,21,X,30,26,4,32,28,4,40,31,9,26,22,4,18,17,X,25,20,5,10,9,X,15,14,X,22,18,4,380,292,88,19,11,8,21,14,7,44,28,16,19,12,7,12,10,X,13,11,X,24,22,X,39,33,6,22,19,X,16,15,X,8,7,X,19,15,4,14,10,4,11,8,X,7,5,X,15,10,5,10,7,X,22,18,4,6,6,0,15,12,X,20,16,4,4,X,X,0,0,0,194,164,30,8,7,X,15,11,4,4,4,0,7,6,X,8,6,X,22,21,X,X,X,0,4,4,0,9,7,X,9,7,X,23,21,X,9,8,X,8,7,X,13,11,X,13,10,X,13,11,X,10,8,X,16,12,4,86,77,9,52,48,4,34,29,5
"50대","2018",8,7,X,8,7,X,26,21,5,26,21,5,70,56,14,64,51,13,6,5,X,44,37,7,44,37,7,39,31,8,39,31,8,463,359,104,31,26,5,18,16,X,28,21,7,25,20,5,25,18,7,37,30,7,36,27,9,56,42,14,23,17,6,13,10,X,30,24,6,39,29,10,24,16,8,29,25,4,49,38,11,556,448,108,27,21,6,47,38,9,43,28,15,16,14,X,85,72,13,82,66,16,46,39,7,60,45,15,42,36,6,13,10,X,15,14,X,16,14,X,25,21,4,17,14,X,22,16,6,506,392,114,64,50,14,67,54,13,32,26,6,54,40,14,55,44,11,60,44,16,8,5,X,17,14,X,66,51,15,35,28,7,48,36,12,610,478,132,27,24,X,47,40,7,40,31,9,31,24,7,56,43,13,48,34,14,5,4,X,41,35,6,45,39,6,56,42,14,26,22,4,66,52,14,35,24,11,35,28,7,52,36,16,597,472,125,19,16,X,35,26,9,54,46,8,53,43,10,47,38,9,54,40,14,44,35,9,47,40,7,28,23,5,35,29,6,49,34,15,84,63,21,48,39,9,899,738,161,34,28,6,34,26,8,75,60,15,16,15,X,42,39,X,37,32,5,27,22,5,76,61,15,67,55,12,34,27,7,29,25,4,40,29,11,60,49,11,40,33,7,50,47,X,56,47,9,25,19,6,57,49,8,23,17,6,31,26,5,46,32,14,1088,833,255,46,34,12,53,39,14,74,59,15,47,37,10,28,20,8,46,29,17,84,62,22,84,67,17,45,32,13,42,34,8,51,43,8,82,62,20,54,41,13,26,21,5,19,15,4,60,45,15,25,21,4,51,42,9,21,18,X,61,49,12,66,46,20,20,16,4,X,X,X,707,538,169,31,23,8,32,22,10,17,10,7,32,23,9,32,22,10,67,54,13,14,10,4,16,12,4,39,31,8,25,23,X,73,52,21,29,24,5,31,25,6,44,32,12,47,33,14,69,59,10,45,32,13,64,51,13,116,92,24,71,55,16,45,37,8
"50대","2019",7,7,0,7,7,0,33,22,11,33,22,11,67,56,11,59,50,9,8,6,X,26,22,4,26,22,4,36,26,10,36,26,10,472,381,91,21,19,X,40,32,8,42,31,11,24,17,7,24,17,7,37,32,5,26,21,5,52,40,12,22,17,5,7,6,X,18,13,5,31,29,X,21,18,X,36,30,6,71,59,12,469,380,89,31,25,6,46,35,11,33,26,7,21,17,4,58,47,11,68,56,12,23,18,5,22,16,6,44,39,5,12,11,X,18,12,6,28,23,5,31,25,6,16,16,0,18,14,4,446,352,94,39,31,8,47,39,8,45,37,8,43,36,7,53,34,19,53,39,14,7,6,X,21,20,X,72,56,16,32,27,5,34,27,7,589,468,121,28,21,7,45,40,5,38,32,6,45,38,7,37,29,8,41,31,10,X,X,X,35,27,8,46,38,8,47,41,6,34,25,9,65,46,19,30,23,7,47,33,14,48,42,6,558,439,119,25,19,6,42,33,9,64,52,12,54,41,13,38,32,6,47,36,11,31,29,X,29,22,7,31,27,4,43,33,10,46,33,13,62,45,17,46,37,9,867,709,158,24,19,5,40,28,12,70,61,9,12,10,X,41,35,6,31,28,X,28,23,5,78,60,18,50,38,12,44,40,4,32,25,7,40,31,9,49,40,9,62,50,12,34,29,5,53,47,6,43,34,9,54,47,7,18,14,4,22,15,7,42,35,7,1084,858,226,33,27,6,55,40,15,78,56,22,61,51,10,35,27,8,36,30,6,72,54,18,86,68,18,62,44,18,26,21,5,51,46,5,96,73,23,60,49,11,25,20,5,26,22,4,58,45,13,25,22,X,51,44,7,22,19,X,49,41,8,56,43,13,15,12,X,6,4,X,625,485,140,19,17,X,40,30,10,9,9,0,22,19,X,22,16,6,60,48,12,22,15,7,16,12,4,24,18,6,21,18,X,73,53,20,28,25,X,20,16,4,45,36,9,56,43,13,49,36,13,38,30,8,61,44,17,98,86,12,50,44,6,48,42,6
